feature_x,feature_y,Z
0.5652173913043477,-4.884057971014493,24.173492963663097
0.6811594202898554,-4.884057971014493,24.31800042007982
0.7971014492753623,-4.884057971014493,24.489392984667088
0.9130434782608701,-4.884057971014493,24.687670657424913
1.028985507246377,-4.884057971014493,24.91283343835329
1.1449275362318838,-4.884057971014493,25.164881327452218
1.2608695652173916,-4.884057971014493,25.4438143247217
1.3768115942028984,-4.884057971014493,25.749632430161732
1.4927536231884062,-4.884057971014493,26.08233564377232
1.608695652173913,-4.884057971014493,26.441923965553457
1.72463768115942,-4.884057971014493,26.828397395505146
1.8405797101449277,-4.884057971014493,27.241755933627392
1.9565217391304346,-4.884057971014493,27.681999579920188
2.0724637681159424,-4.884057971014493,28.149128334383537
2.1884057971014492,-4.884057971014493,28.643142197017436
2.304347826086957,-4.884057971014493,29.164041167821892
2.420289855072464,-4.884057971014493,29.711825246796895
2.5362318840579707,-4.884057971014493,30.28649443394245
2.6521739130434785,-4.884057971014493,30.888048729258564
2.7681159420289854,-4.884057971014493,31.516488132745224
2.884057971014493,-4.884057971014493,32.17181264440244
3.0,-4.884057971014493,32.85402226423021
-5.0,-4.768115942028985,47.73492963663096
-4.884057971014493,-4.768115942028985,46.58895190086116
-4.768115942028985,-4.768115942028985,45.46985927326192
-4.6521739130434785,-4.768115942028985,44.377651753833234
-4.536231884057971,-4.768115942028985,43.31232934257508
-4.420289855072464,-4.768115942028985,42.27389203948751
-4.304347826086957,-4.768115942028985,41.26233984457048
-4.188405797101449,-4.768115942028985,40.277672757823986
-4.072463768115942,-4.768115942028985,39.319890779248055
-3.9565217391304346,-4.768115942028985,38.38899390884268
-3.8405797101449277,-4.768115942028985,37.484982146607855
-3.72463768115942,-4.768115942028985,36.60785549254358
-3.608695652173913,-4.768115942028985,35.75761394664986
-3.4927536231884058,-4.768115942028985,34.93425750892669
-3.3768115942028984,-4.768115942028985,34.137786179374075
-3.2608695652173916,-4.768115942028985,33.36819995799202
-3.144927536231884,-4.768115942028985,32.62549884478051
-3.028985507246377,-4.768115942028985,31.909682839739553
-2.9130434782608696,-4.768115942028985,31.220751942869143
-2.7971014492753623,-4.768115942028985,30.55870615416929
-2.681159420289855,-4.768115942028985,29.92354547363999
-2.5652173913043477,-4.768115942028985,29.31526990128124
-2.4492753623188404,-4.768115942028985,28.733879437093044
-2.3333333333333335,-4.768115942028985,28.179374081075405
-2.217391304347826,-4.768115942028985,27.651753833228312
-2.101449275362319,-4.768115942028985,27.151018693551773
-1.9855072463768115,-4.768115942028985,26.677168662045787
-1.8695652173913042,-4.768115942028985,26.230203738710355
-1.753623188405797,-4.768115942028985,25.810123923545472
-1.63768115942029,-4.768115942028985,25.416929216551143
-1.5217391304347827,-4.768115942028985,25.050619617727367
-1.4057971014492754,-4.768115942028985,24.71119512707414
-1.289855072463768,-4.768115942028985,24.398655744591473
-1.1739130434782608,-4.768115942028985,24.11300147027935
-1.0579710144927534,-4.768115942028985,23.854232304137785
-0.9420289855072461,-4.768115942028985,23.62234824616677
-0.8260869565217392,-4.768115942028985,23.417349296366307
-0.7101449275362315,-4.768115942028985,23.2392354547364
-0.5942028985507246,-4.768115942028985,23.08800672127704
-0.47826086956521774,-4.768115942028985,22.963663095988238
-0.36231884057971,-4.768115942028985,22.866204578869983
-0.2463768115942031,-4.768115942028985,22.795631169922284
-0.13043478260869534,-4.768115942028985,22.751942869145136
-0.01449275362318847,-4.768115942028985,22.73513967653854
0.10144927536231929,-4.768115942028985,22.7452215921025
0.21739130434782616,-4.768115942028985,22.782188615837008
0.33333333333333304,-4.768115942028985,22.84604074774207
0.4492753623188408,-4.768115942028985,22.936777987817685
0.5652173913043477,-4.768115942028985,23.05440033606385
0.6811594202898554,-4.768115942028985,23.198907792480572
0.7971014492753623,-4.768115942028985,23.37030035706784
0.9130434782608701,-4.768115942028985,23.568578029825666
1.028985507246377,-4.768115942028985,23.79374081075404
1.1449275362318838,-4.768115942028985,24.04578869985297
1.2608695652173916,-4.768115942028985,24.324721697122452
1.3768115942028984,-4.768115942028985,24.630539802562485
1.4927536231884062,-4.768115942028985,24.963243016173074
1.608695652173913,-4.768115942028985,25.32283133795421
1.72463768115942,-4.768115942028985,25.7093047679059
1.8405797101449277,-4.768115942028985,26.122663306028144
1.9565217391304346,-4.768115942028985,26.56290695232094
2.0724637681159424,-4.768115942028985,27.03003570678429
2.1884057971014492,-4.768115942028985,27.52404956941819
2.304347826086957,-4.768115942028985,28.04494854022264
2.420289855072464,-4.768115942028985,28.592732619197648
2.5362318840579707,-4.768115942028985,29.167401806343204
2.6521739130434785,-4.768115942028985,29.768956101659317
2.7681159420289854,-4.768115942028985,30.397395505145976
2.884057971014493,-4.768115942028985,31.052720016803192
3.0,-4.768115942028985,31.73492963663096
-5.0,-4.6521739130434785,46.64272211720227
-4.884057971014493,-4.6521739130434785,45.49674438143248
-4.768115942028985,-4.6521739130434785,44.377651753833234
-4.6521739130434785,-4.6521739130434785,43.285444234404544
-4.536231884057971,-4.6521739130434785,42.2201218231464
-4.420289855072464,-4.6521739130434785,41.181684520058816
-4.304347826086957,-4.6521739130434785,40.170132325141786
-4.188405797101449,-4.6521739130434785,39.185465238395295
-4.072463768115942,-4.6521739130434785,38.22768325981937
-3.9565217391304346,-4.6521739130434785,37.29678638941399
-3.8405797101449277,-4.6521739130434785,36.392774627179165
-3.72463768115942,-4.6521739130434785,35.515647973114895
-3.608695652173913,-4.6521739130434785,34.66540642722118
-3.4927536231884058,-4.6521739130434785,33.84204998949801
-3.3768115942028984,-4.6521739130434785,33.04557865994539
-3.2608695652173916,-4.6521739130434785,32.275992438563335
-3.144927536231884,-4.6521739130434785,31.53329132535182
-3.028985507246377,-4.6521739130434785,30.817475320310862
-2.9130434782608696,-4.6521739130434785,30.12854442344046
-2.7971014492753623,-4.6521739130434785,29.466498634740603
-2.681159420289855,-4.6521739130434785,28.831337954211303
-2.5652173913043477,-4.6521739130434785,28.223062381852554
-2.4492753623188404,-4.6521739130434785,27.641671917664357
-2.3333333333333335,-4.6521739130434785,27.08716656164672
-2.217391304347826,-4.6521739130434785,26.559546313799625
-2.101449275362319,-4.6521739130434785,26.058811174123086
-1.9855072463768115,-4.6521739130434785,25.5849611426171
-1.8695652173913042,-4.6521739130434785,25.137996219281668
-1.753623188405797,-4.6521739130434785,24.717916404116785
-1.63768115942029,-4.6521739130434785,24.324721697122456
-1.5217391304347827,-4.6521739130434785,23.95841209829868
-1.4057971014492754,-4.6521739130434785,23.618987607645455
-1.289855072463768,-4.6521739130434785,23.306448225162786
-1.1739130434782608,-4.6521739130434785,23.020793950850663
-1.0579710144927534,-4.6521739130434785,22.762024784709098
-0.9420289855072461,-4.6521739130434785,22.530140726738082
-0.8260869565217392,-4.6521739130434785,22.32514177693762
-0.7101449275362315,-4.6521739130434785,22.14702793530771
-0.5942028985507246,-4.6521739130434785,21.995799201848353
-0.47826086956521774,-4.6521739130434785,21.87145557655955
-0.36231884057971,-4.6521739130434785,21.773997059441296
-0.2463768115942031,-4.6521739130434785,21.703423650493598
-0.13043478260869534,-4.6521739130434785,21.65973534971645
-0.01449275362318847,-4.6521739130434785,21.642932157109854
0.10144927536231929,-4.6521739130434785,21.653014072673813
0.21739130434782616,-4.6521739130434785,21.68998109640832
0.33333333333333304,-4.6521739130434785,21.753833228313383
0.4492753623188408,-4.6521739130434785,21.844570468388998
0.5652173913043477,-4.6521739130434785,21.962192816635163
0.6811594202898554,-4.6521739130434785,22.106700273051885
0.7971014492753623,-4.6521739130434785,22.278092837639154
0.9130434782608701,-4.6521739130434785,22.47637051039698
1.028985507246377,-4.6521739130434785,22.701533291325354
1.1449275362318838,-4.6521739130434785,22.953581180424283
1.2608695652173916,-4.6521739130434785,23.232514177693766
1.3768115942028984,-4.6521739130434785,23.538332283133798
1.4927536231884062,-4.6521739130434785,23.871035496744387
1.608695652173913,-4.6521739130434785,24.230623818525522
1.72463768115942,-4.6521739130434785,24.61709724847721
1.8405797101449277,-4.6521739130434785,25.030455786599457
1.9565217391304346,-4.6521739130434785,25.470699432892253
2.0724637681159424,-4.6521739130434785,25.937828187355603
2.1884057971014492,-4.6521739130434785,26.431842049989502
2.304347826086957,-4.6521739130434785,26.952741020793958
2.420289855072464,-4.6521739130434785,27.50052509976896
2.5362318840579707,-4.6521739130434785,28.075194286914517
2.6521739130434785,-4.6521739130434785,28.67674858223063
2.7681159420289854,-4.6521739130434785,29.30518798571729
2.884057971014493,-4.6521739130434785,29.96051249737451
3.0,-4.6521739130434785,30.642722117202272
-5.0,-4.536231884057971,45.57739970594413
-4.884057971014493,-4.536231884057971,44.431421970174334
-4.768115942028985,-4.536231884057971,43.31232934257508
-4.6521739130434785,-4.536231884057971,42.2201218231464
-4.536231884057971,-4.536231884057971,41.154799411888256
-4.420289855072464,-4.536231884057971,40.11636210880067
-4.304347826086957,-4.536231884057971,39.10480991388364
-4.188405797101449,-4.536231884057971,38.12014282713716
-4.072463768115942,-4.536231884057971,37.16236084856123
-3.9565217391304346,-4.536231884057971,36.231463978155844
-3.8405797101449277,-4.536231884057971,35.32745221592103
-3.72463768115942,-4.536231884057971,34.45032556185675
-3.608695652173913,-4.536231884057971,33.600084015963034
-3.4927536231884058,-4.536231884057971,32.776727578239864
-3.3768115942028984,-4.536231884057971,31.980256248687247
-3.2608695652173916,-4.536231884057971,31.210670027305188
-3.144927536231884,-4.536231884057971,30.467968914093674
-3.028985507246377,-4.536231884057971,29.752152909052718
-2.9130434782608696,-4.536231884057971,29.063222012182315
-2.7971014492753623,-4.536231884057971,28.40117622348246
-2.681159420289855,-4.536231884057971,27.76601554295316
-2.5652173913043477,-4.536231884057971,27.15773997059441
-2.4492753623188404,-4.536231884057971,26.576349506406213
-2.3333333333333335,-4.536231884057971,26.021844150388574
-2.217391304347826,-4.536231884057971,25.49422390254148
-2.101449275362319,-4.536231884057971,24.993488762864942
-1.9855072463768115,-4.536231884057971,24.519638731358956
-1.8695652173913042,-4.536231884057971,24.072673808023524
-1.753623188405797,-4.536231884057971,23.65259399285864
-1.63768115942029,-4.536231884057971,23.259399285864312
-1.5217391304347827,-4.536231884057971,22.893089687040536
-1.4057971014492754,-4.536231884057971,22.55366519638731
-1.289855072463768,-4.536231884057971,22.24112581390464
-1.1739130434782608,-4.536231884057971,21.95547153959252
-1.0579710144927534,-4.536231884057971,21.696702373450954
-0.9420289855072461,-4.536231884057971,21.46481831547994
-0.8260869565217392,-4.536231884057971,21.259819365679476
-0.7101449275362315,-4.536231884057971,21.081705524049568
-0.5942028985507246,-4.536231884057971,20.93047679059021
-0.47826086956521774,-4.536231884057971,20.806133165301407
-0.36231884057971,-4.536231884057971,20.708674648183152
-0.2463768115942031,-4.536231884057971,20.638101239235453
-0.13043478260869534,-4.536231884057971,20.594412938458305
-0.01449275362318847,-4.536231884057971,20.57760974585171
0.10144927536231929,-4.536231884057971,20.58769166141567
0.21739130434782616,-4.536231884057971,20.624658685150177
0.33333333333333304,-4.536231884057971,20.68851081705524
0.4492753623188408,-4.536231884057971,20.779248057130854
0.5652173913043477,-4.536231884057971,20.89687040537702
0.6811594202898554,-4.536231884057971,21.04137786179374
0.7971014492753623,-4.536231884057971,21.21277042638101
0.9130434782608701,-4.536231884057971,21.411048099138835
1.028985507246377,-4.536231884057971,21.63621088006721
1.1449275362318838,-4.536231884057971,21.88825876916614
1.2608695652173916,-4.536231884057971,22.16719176643562
1.3768115942028984,-4.536231884057971,22.473009871875654
1.4927536231884062,-4.536231884057971,22.805713085486243
1.608695652173913,-4.536231884057971,23.16530140726738
1.72463768115942,-4.536231884057971,23.551774837219067
1.8405797101449277,-4.536231884057971,23.965133375341313
1.9565217391304346,-4.536231884057971,24.40537702163411
2.0724637681159424,-4.536231884057971,24.87250577609746
2.1884057971014492,-4.536231884057971,25.366519638731358
2.304347826086957,-4.536231884057971,25.887418609535814
2.420289855072464,-4.536231884057971,26.435202688510817
2.5362318840579707,-4.536231884057971,27.009871875656373
2.6521739130434785,-4.536231884057971,27.611426170972486
2.7681159420289854,-4.536231884057971,28.239865574459145
2.884057971014493,-4.536231884057971,28.895190086116365
3.0,-4.536231884057971,29.577399705944128
-5.0,-4.420289855072464,44.53896240285654
-4.884057971014493,-4.420289855072464,43.39298466708675
-4.768115942028985,-4.420289855072464,42.27389203948751
-4.6521739130434785,-4.420289855072464,41.181684520058816
-4.536231884057971,-4.420289855072464,40.11636210880067
-4.420289855072464,-4.420289855072464,39.07792480571309
-4.304347826086957,-4.420289855072464,38.06637261079606
-4.188405797101449,-4.420289855072464,37.08170552404957
-4.072463768115942,-4.420289855072464,36.123923545473644
-3.9565217391304346,-4.420289855072464,35.19302667506826
-3.8405797101449277,-4.420289855072464,34.28901491283344
-3.72463768115942,-4.420289855072464,33.41188825876917
-3.608695652173913,-4.420289855072464,32.56164671287545
-3.4927536231884058,-4.420289855072464,31.73829027515228
-3.3768115942028984,-4.420289855072464,30.941818945599664
-3.2608695652173916,-4.420289855072464,30.172232724217604
-3.144927536231884,-4.420289855072464,29.42953161100609
-3.028985507246377,-4.420289855072464,28.713715605965135
-2.9130434782608696,-4.420289855072464,28.02478470909473
-2.7971014492753623,-4.420289855072464,27.362738920394875
-2.681159420289855,-4.420289855072464,26.727578239865576
-2.5652173913043477,-4.420289855072464,26.119302667506826
-2.4492753623188404,-4.420289855072464,25.53791220331863
-2.3333333333333335,-4.420289855072464,24.98340684730099
-2.217391304347826,-4.420289855072464,24.455786599453898
-2.101449275362319,-4.420289855072464,23.95505145977736
-1.9855072463768115,-4.420289855072464,23.481201428271373
-1.8695652173913042,-4.420289855072464,23.03423650493594
-1.753623188405797,-4.420289855072464,22.614156689771058
-1.63768115942029,-4.420289855072464,22.22096198277673
-1.5217391304347827,-4.420289855072464,21.854652383952953
-1.4057971014492754,-4.420289855072464,21.515227893299727
-1.289855072463768,-4.420289855072464,21.202688510817058
-1.1739130434782608,-4.420289855072464,20.917034236504936
-1.0579710144927534,-4.420289855072464,20.65826507036337
-0.9420289855072461,-4.420289855072464,20.426381012392355
-0.8260869565217392,-4.420289855072464,20.221382062591893
-0.7101449275362315,-4.420289855072464,20.043268220961984
-0.5942028985507246,-4.420289855072464,19.892039487502625
-0.47826086956521774,-4.420289855072464,19.767695862213824
-0.36231884057971,-4.420289855072464,19.67023734509557
-0.2463768115942031,-4.420289855072464,19.59966393614787
-0.13043478260869534,-4.420289855072464,19.55597563537072
-0.01449275362318847,-4.420289855072464,19.539172442764126
0.10144927536231929,-4.420289855072464,19.549254358328085
0.21739130434782616,-4.420289855072464,19.586221382062593
0.33333333333333304,-4.420289855072464,19.650073513967655
0.4492753623188408,-4.420289855072464,19.74081075404327
0.5652173913043477,-4.420289855072464,19.858433102289435
0.6811594202898554,-4.420289855072464,20.002940558706158
0.7971014492753623,-4.420289855072464,20.174333123293426
0.9130434782608701,-4.420289855072464,20.37261079605125
1.028985507246377,-4.420289855072464,20.597773576979627
1.1449275362318838,-4.420289855072464,20.849821466078556
1.2608695652173916,-4.420289855072464,21.128754463348038
1.3768115942028984,-4.420289855072464,21.43457256878807
1.4927536231884062,-4.420289855072464,21.76727578239866
1.608695652173913,-4.420289855072464,22.126864104179795
1.72463768115942,-4.420289855072464,22.513337534131484
1.8405797101449277,-4.420289855072464,22.92669607225373
1.9565217391304346,-4.420289855072464,23.366939718546526
2.0724637681159424,-4.420289855072464,23.834068473009875
2.1884057971014492,-4.420289855072464,24.328082335643774
2.304347826086957,-4.420289855072464,24.84898130644823
2.420289855072464,-4.420289855072464,25.396765385423233
2.5362318840579707,-4.420289855072464,25.97143457256879
2.6521739130434785,-4.420289855072464,26.572988867884902
2.7681159420289854,-4.420289855072464,27.20142827137156
2.884057971014493,-4.420289855072464,27.85675278302878
3.0,-4.420289855072464,28.538962402856544
-5.0,-4.304347826086957,43.52741020793951
-4.884057971014493,-4.304347826086957,42.38143247216972
-4.768115942028985,-4.304347826086957,41.26233984457048
-4.6521739130434785,-4.304347826086957,40.170132325141786
-4.536231884057971,-4.304347826086957,39.10480991388364
-4.420289855072464,-4.304347826086957,38.06637261079606
-4.304347826086957,-4.304347826086957,37.05482041587903
-4.188405797101449,-4.304347826086957,36.07015332913254
-4.072463768115942,-4.304347826086957,35.112371350556614
-3.9565217391304346,-4.304347826086957,34.18147448015123
-3.8405797101449277,-4.304347826086957,33.27746271791641
-3.72463768115942,-4.304347826086957,32.40033606385214
-3.608695652173913,-4.304347826086957,31.55009451795842
-3.4927536231884058,-4.304347826086957,30.72673808023525
-3.3768115942028984,-4.304347826086957,29.930266750682634
-3.2608695652173916,-4.304347826086957,29.160680529300574
-3.144927536231884,-4.304347826086957,28.41797941608906
-3.028985507246377,-4.304347826086957,27.702163411048105
-2.9130434782608696,-4.304347826086957,27.0132325141777
-2.7971014492753623,-4.304347826086957,26.351186725477845
-2.681159420289855,-4.304347826086957,25.716026044948546
-2.5652173913043477,-4.304347826086957,25.107750472589796
-2.4492753623188404,-4.304347826086957,24.5263600084016
-2.3333333333333335,-4.304347826086957,23.97185465238396
-2.217391304347826,-4.304347826086957,23.444234404536868
-2.101449275362319,-4.304347826086957,22.94349926486033
-1.9855072463768115,-4.304347826086957,22.469649233354342
-1.8695652173913042,-4.304347826086957,22.02268431001891
-1.753623188405797,-4.304347826086957,21.602604494854027
-1.63768115942029,-4.304347826086957,21.2094097878597
-1.5217391304347827,-4.304347826086957,20.843100189035923
-1.4057971014492754,-4.304347826086957,20.503675698382697
-1.289855072463768,-4.304347826086957,20.191136315900028
-1.1739130434782608,-4.304347826086957,19.905482041587906
-1.0579710144927534,-4.304347826086957,19.64671287544634
-0.9420289855072461,-4.304347826086957,19.414828817475325
-0.8260869565217392,-4.304347826086957,19.209829867674863
-0.7101449275362315,-4.304347826086957,19.031716026044954
-0.5942028985507246,-4.304347826086957,18.880487292585595
-0.47826086956521774,-4.304347826086957,18.756143667296794
-0.36231884057971,-4.304347826086957,18.65868515017854
-0.2463768115942031,-4.304347826086957,18.58811174123084
-0.13043478260869534,-4.304347826086957,18.54442344045369
-0.01449275362318847,-4.304347826086957,18.527620247847096
0.10144927536231929,-4.304347826086957,18.537702163411055
0.21739130434782616,-4.304347826086957,18.574669187145563
0.33333333333333304,-4.304347826086957,18.638521319050625
0.4492753623188408,-4.304347826086957,18.72925855912624
0.5652173913043477,-4.304347826086957,18.846880907372405
0.6811594202898554,-4.304347826086957,18.991388363789127
0.7971014492753623,-4.304347826086957,19.162780928376396
0.9130434782608701,-4.304347826086957,19.36105860113422
1.028985507246377,-4.304347826086957,19.586221382062597
1.1449275362318838,-4.304347826086957,19.838269271161526
1.2608695652173916,-4.304347826086957,20.117202268431008
1.3768115942028984,-4.304347826086957,20.42302037387104
1.4927536231884062,-4.304347826086957,20.75572358748163
1.608695652173913,-4.304347826086957,21.115311909262765
1.72463768115942,-4.304347826086957,21.501785339214454
1.8405797101449277,-4.304347826086957,21.9151438773367
1.9565217391304346,-4.304347826086957,22.355387523629496
2.0724637681159424,-4.304347826086957,22.822516278092845
2.1884057971014492,-4.304347826086957,23.316530140726744
2.304347826086957,-4.304347826086957,23.8374291115312
2.420289855072464,-4.304347826086957,24.385213190506203
2.5362318840579707,-4.304347826086957,24.95988237765176
2.6521739130434785,-4.304347826086957,25.561436672967872
2.7681159420289854,-4.304347826086957,26.18987607645453
2.884057971014493,-4.304347826086957,26.84520058811175
3.0,-4.304347826086957,27.527410207939514
-5.0,-4.188405797101449,42.54274312119303
-4.884057971014493,-4.188405797101449,41.39676538542324
-4.768115942028985,-4.188405797101449,40.277672757823986
-4.6521739130434785,-4.188405797101449,39.185465238395295
-4.536231884057971,-4.188405797101449,38.12014282713716
-4.420289855072464,-4.188405797101449,37.08170552404957
-4.304347826086957,-4.188405797101449,36.07015332913254
-4.188405797101449,-4.188405797101449,35.085486242386054
-4.072463768115942,-4.188405797101449,34.12770426381013
-3.9565217391304346,-4.188405797101449,33.19680739340475
-3.8405797101449277,-4.188405797101449,32.29279563116992
-3.72463768115942,-4.188405797101449,31.415668977105646
-3.608695652173913,-4.188405797101449,30.56542743121193
-3.4927536231884058,-4.188405797101449,29.742070993488763
-3.3768115942028984,-4.188405797101449,28.945599663936147
-3.2608695652173916,-4.188405797101449,28.176013442554087
-3.144927536231884,-4.188405797101449,27.433312329342574
-3.028985507246377,-4.188405797101449,26.71749632430162
-2.9130434782608696,-4.188405797101449,26.02856542743121
-2.7971014492753623,-4.188405797101449,25.366519638731358
-2.681159420289855,-4.188405797101449,24.73135895820206
-2.5652173913043477,-4.188405797101449,24.12308338584331
-2.4492753623188404,-4.188405797101449,23.541692921655113
-2.3333333333333335,-4.188405797101449,22.987187565637473
-2.217391304347826,-4.188405797101449,22.45956731779038
-2.101449275362319,-4.188405797101449,21.95883217811384
-1.9855072463768115,-4.188405797101449,21.484982146607855
-1.8695652173913042,-4.188405797101449,21.038017223272423
-1.753623188405797,-4.188405797101449,20.61793740810754
-1.63768115942029,-4.188405797101449,20.22474270111321
-1.5217391304347827,-4.188405797101449,19.858433102289435
-1.4057971014492754,-4.188405797101449,19.51900861163621
-1.289855072463768,-4.188405797101449,19.20646922915354
-1.1739130434782608,-4.188405797101449,18.92081495484142
-1.0579710144927534,-4.188405797101449,18.662045788699853
-0.9420289855072461,-4.188405797101449,18.430161730728837
-0.8260869565217392,-4.188405797101449,18.225162780928375
-0.7101449275362315,-4.188405797101449,18.047048939298467
-0.5942028985507246,-4.188405797101449,17.895820205839108
-0.47826086956521774,-4.188405797101449,17.771476580550306
-0.36231884057971,-4.188405797101449,17.67401806343205
-0.2463768115942031,-4.188405797101449,17.603444654484353
-0.13043478260869534,-4.188405797101449,17.559756353707204
-0.01449275362318847,-4.188405797101449,17.54295316110061
0.10144927536231929,-4.188405797101449,17.553035076664568
0.21739130434782616,-4.188405797101449,17.590002100399076
0.33333333333333304,-4.188405797101449,17.653854232304138
0.4492753623188408,-4.188405797101449,17.744591472379753
0.5652173913043477,-4.188405797101449,17.862213820625918
0.6811594202898554,-4.188405797101449,18.00672127704264
0.7971014492753623,-4.188405797101449,18.17811384162991
0.9130434782608701,-4.188405797101449,18.376391514387734
